cut,n,k,p,kp,M,alpha,T,beta,gain,depth,level,seed,acc,margin,spread,floor,Q
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.104536,1.2200,5,2,44,1.000000,4.307837,0.014436,0.012500,0.001961
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.104536,1.2200,5,3,44,0.708333,1.986024,0.014276,0.012500,0.001798
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.104536,1.2200,5,4,44,0.197917,1.286806,0.014583,0.012500,0.002110
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.104536,1.2200,5,5,44,0.026042,1.181858,0.014264,0.012500,0.001786
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.104536,1.2200,5,1,45,1.000000,8.467274,0.014583,0.012500,0.002110
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.104536,1.2200,5,2,45,1.000000,4.324603,0.014312,0.012500,0.001835
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.104536,1.2200,5,3,45,0.656250,2.013628,0.014457,0.012500,0.001982
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.104536,1.2200,5,4,45,0.213542,1.272656,0.014493,0.012500,0.002018
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.104536,1.2200,5,5,45,0.026042,1.165538,0.014436,0.012500,0.001961
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.104536,1.2200,5,1,46,1.000000,8.463021,0.014099,0.012500,0.001619
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.104536,1.2200,5,2,46,0.994792,4.365799,0.014076,0.012500,0.001596
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.104536,1.2200,5,3,46,0.661458,1.902604,0.014424,0.012500,0.001948
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.104536,1.2200,5,4,46,0.192708,1.269271,0.014547,0.012500,0.002073
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.104536,1.2200,5,5,46,0.036458,1.190278,0.014375,0.012500,0.001899
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.140175,1.3000,5,1,44,1.000000,8.740464,0.015103,0.012500,0.002635
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.140175,1.3000,5,2,44,1.000000,5.144618,0.014985,0.012500,0.002516
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.140175,1.3000,5,3,44,0.890625,2.505072,0.015140,0.012500,0.002673
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.140175,1.3000,5,4,44,0.354167,1.412959,0.015142,0.012500,0.002675
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.140175,1.3000,5,5,44,0.078125,1.208594,0.015146,0.012500,0.002680
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.140175,1.3000,5,1,45,1.000000,8.679774,0.015264,0.012500,0.002799
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.140175,1.3000,5,2,45,1.000000,5.038046,0.014999,0.012500,0.002531
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.140175,1.3000,5,3,45,0.828125,2.452865,0.015227,0.012500,0.002761
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.140175,1.3000,5,4,45,0.375000,1.431424,0.015143,0.012500,0.002676
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.140175,1.3000,5,5,45,0.067708,1.171615,0.014849,0.012500,0.002379
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.140175,1.3000,5,1,46,1.000000,8.985764,0.015052,0.012500,0.002585
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.140175,1.3000,5,2,46,1.000000,5.050012,0.015187,0.012500,0.002721
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.140175,1.3000,5,3,46,0.848958,2.521007,0.014818,0.012500,0.002347
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.140175,1.3000,5,4,46,0.364583,1.419444,0.015705,0.012500,0.003245
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.140175,1.3000,5,5,46,0.078125,1.207205,0.015051,0.012500,0.002584
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.183216,1.4000,5,1,44,1.000000,9.359214,0.015961,0.012500,0.003505
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.183216,1.4000,5,2,44,1.000000,5.721094,0.016999,0.012500,0.004556
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.183216,1.4000,5,3,44,0.994792,3.411210,0.016497,0.012500,0.004047
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.183216,1.4000,5,4,44,0.708333,2.004427,0.016481,0.012500,0.004032
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.183216,1.4000,5,5,44,0.265625,1.325087,0.016634,0.012500,0.004186
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.183216,1.4000,5,1,45,1.000000,8.983817,0.016171,0.012500,0.003718
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.183216,1.4000,5,2,45,1.000000,5.841456,0.016503,0.012500,0.004054
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.183216,1.4000,5,3,45,0.989583,3.299132,0.016348,0.012500,0.003897
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.183216,1.4000,5,4,45,0.697917,1.786992,0.016690,0.012500,0.004243
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.183216,1.4000,5,5,45,0.250000,1.258767,0.016714,0.012500,0.004267
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.183216,1.4000,5,1,46,1.000000,9.171664,0.015640,0.012500,0.003180
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.183216,1.4000,5,2,46,1.000000,5.835838,0.016276,0.012500,0.003824
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.183216,1.4000,5,3,46,0.984375,3.406052,0.016723,0.012500,0.004277
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.183216,1.4000,5,4,46,0.697917,1.924752,0.017012,0.012500,0.004570
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.183216,1.4000,5,5,46,0.302083,1.314062,0.017179,0.012500,0.004739
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.224745,1.5000,5,1,44,1.000000,9.238256,0.017453,0.012500,0.005016
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.224745,1.5000,5,2,44,1.000000,5.900628,0.018377,0.012500,0.005951
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.224745,1.5000,5,3,44,0.994792,3.197684,0.020647,0.012500,0.008250
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.224745,1.5000,5,4,44,0.161458,1.264779,0.028369,0.012500,0.016070
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.224745,1.5000,5,5,44,0.010417,1.026031,0.042232,0.012500,0.030108
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.224745,1.5000,5,1,45,1.000000,8.931616,0.017676,0.012500,0.005241
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.224745,1.5000,5,2,45,1.000000,5.797742,0.018808,0.012500,0.006388
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.224745,1.5000,5,3,45,0.927083,2.439678,0.021568,0.012500,0.009183
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.224745,1.5000,5,4,45,0.083333,1.115603,0.025253,0.012500,0.012914
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.224745,1.5000,5,5,45,0.010417,1.014514,0.037391,0.012500,0.025206
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.224745,1.5000,5,1,46,1.000000,9.331337,0.017022,0.012500,0.004579
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.224745,1.5000,5,2,46,1.000000,6.079543,0.018823,0.012500,0.006403
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.224745,1.5000,5,3,46,0.890625,2.676606,0.022519,0.012500,0.010145
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.224745,1.5000,5,4,46,0.125000,1.116976,0.031471,0.012500,0.019212
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.224745,1.5000,5,5,46,0.020833,1.011623,0.050663,0.012500,0.038646
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.264911,1.6000,5,1,44,1.000000,9.143403,0.017966,0.012500,0.005535
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.264911,1.6000,5,2,44,1.000000,4.923554,0.022621,0.012500,0.010249
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.264911,1.6000,5,3,44,0.208333,1.160122,0.038286,0.012500,0.026113
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.264911,1.6000,5,4,44,0.041667,1.031145,0.075669,0.012500,0.063968
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.264911,1.6000,5,5,44,0.015625,1.016244,0.122005,0.012500,0.110891
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.264911,1.6000,5,1,45,1.000000,8.924740,0.019107,0.012500,0.006690
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.264911,1.6000,5,2,45,1.000000,4.392800,0.025360,0.012500,0.013023
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.264911,1.6000,5,3,45,0.166667,1.090153,0.064987,0.012500,0.053151
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.264911,1.6000,5,4,45,0.020833,1.012849,0.132750,0.012500,0.121772
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.264911,1.6000,5,5,45,0.020833,1.007148,0.184269,0.012500,0.173943
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.264911,1.6000,5,1,46,1.000000,8.794296,0.018547,0.012500,0.006124
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.264911,1.6000,5,2,46,1.000000,4.653771,0.024024,0.012500,0.011670
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.264911,1.6000,5,3,46,0.218750,1.133768,0.049092,0.012500,0.037056
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.264911,1.6000,5,4,46,0.052083,1.021329,0.117154,0.012500,0.105979
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.264911,1.6000,5,5,46,0.020833,1.010838,0.208345,0.012500,0.198324
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.303840,1.7000,5,1,44,1.000000,8.917746,0.019368,0.012500,0.006955
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.303840,1.7000,5,2,44,0.994792,2.707757,0.036865,0.012500,0.024674
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.303840,1.7000,5,3,44,0.151042,1.043345,0.127046,0.012500,0.115996
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.303840,1.7000,5,4,44,0.041667,1.011079,0.233667,0.012500,0.223967
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.303840,1.7000,5,5,44,0.020833,1.005461,0.329995,0.012500,0.321513
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.303840,1.7000,5,1,45,1.000000,8.333935,0.021622,0.012500,0.009237
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.303840,1.7000,5,2,45,0.843750,1.885988,0.035870,0.012500,0.023666
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.303840,1.7000,5,3,45,0.119792,1.039293,0.092322,0.012500,0.080833
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.303840,1.7000,5,4,45,0.031250,1.016547,0.149130,0.012500,0.138359
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.303840,1.7000,5,5,45,0.020833,1.008842,0.217437,0.012500,0.207531
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.303840,1.7000,5,1,46,1.000000,8.708953,0.020556,0.012500,0.008158
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.303840,1.7000,5,2,46,0.880208,1.854062,0.046755,0.012500,0.034689
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.303840,1.7000,5,3,46,0.135417,1.046270,0.131084,0.012500,0.120085
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.303840,1.7000,5,4,46,0.046875,1.012938,0.237170,0.012500,0.227513
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.303840,1.7000,5,5,46,0.026042,1.004737,0.326529,0.012500,0.318004
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.334166,1.7800,5,1,44,1.000000,7.974659,0.022144,0.012500,0.009766
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.334166,1.7800,5,2,44,0.682292,1.523114,0.060865,0.012500,0.048977
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.334166,1.7800,5,3,44,0.171875,1.034444,0.189936,0.012500,0.179682
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.334166,1.7800,5,4,44,0.026042,1.009664,0.314423,0.012500,0.305745
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.334166,1.7800,5,5,44,0.000000,1.006117,0.415284,0.012500,0.407882
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.334166,1.7800,5,1,45,1.000000,7.786465,0.023543,0.012500,0.011183
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.334166,1.7800,5,2,45,0.505208,1.311572,0.054908,0.012500,0.042945
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.334166,1.7800,5,3,45,0.119792,1.034867,0.135384,0.012500,0.124439
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.334166,1.7800,5,4,45,0.067708,1.016733,0.222020,0.012500,0.212172
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.334166,1.7800,5,5,45,0.015625,1.007931,0.298118,0.012500,0.289234
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.334166,1.7800,5,1,46,1.000000,8.277635,0.022418,0.012500,0.010044
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.334166,1.7800,5,2,46,0.640625,1.433605,0.060423,0.012500,0.048530
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.334166,1.7800,5,3,46,0.166667,1.028110,0.187454,0.012500,0.177169
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.334166,1.7800,5,4,46,0.052083,1.011146,0.316373,0.012500,0.307720
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.334166,1.7800,5,5,46,0.020833,1.005020,0.384528,0.012500,0.376737
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.356466,1.8400,5,1,44,1.000000,7.392038,0.023650,0.012500,0.011291
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.356466,1.8400,5,2,44,0.552083,1.312625,0.063390,0.012500,0.051534
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.356466,1.8400,5,3,44,0.197917,1.035873,0.195989,0.012500,0.185812
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.356466,1.8400,5,4,44,0.078125,1.015052,0.328338,0.012500,0.319836
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.356466,1.8400,5,5,44,0.036458,1.007153,0.426284,0.012500,0.419022
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.356466,1.8400,5,1,45,1.000000,7.301724,0.024750,0.012500,0.012405
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.356466,1.8400,5,2,45,0.395833,1.185935,0.077926,0.012500,0.066255
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.356466,1.8400,5,3,45,0.166667,1.027021,0.223685,0.012500,0.213858
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.356466,1.8400,5,4,45,0.026042,1.010081,0.365254,0.012500,0.357219
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.356466,1.8400,5,5,45,0.005208,1.006055,0.460746,0.012500,0.453920
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.356466,1.8400,5,1,46,1.000000,7.596697,0.024839,0.012500,0.012495
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.356466,1.8400,5,2,46,0.380208,1.212133,0.077383,0.012500,0.065705
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.356466,1.8400,5,3,46,0.182292,1.032915,0.185152,0.012500,0.174837
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.356466,1.8400,5,4,46,0.046875,1.012695,0.308045,0.012500,0.299286
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.356466,1.8400,5,5,46,0.005208,1.004637,0.368561,0.012500,0.360568
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.378405,1.9000,5,1,44,1.000000,6.601704,0.028244,0.012500,0.015943
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.378405,1.9000,5,2,44,0.354167,1.131788,0.109481,0.012500,0.098208
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.378405,1.9000,5,3,44,0.177083,1.026927,0.245200,0.012500,0.235645
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.378405,1.9000,5,4,44,0.046875,1.010726,0.363016,0.012500,0.354953
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.378405,1.9000,5,5,44,0.000000,1.003627,0.440721,0.012500,0.433642
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.378405,1.9000,5,1,45,1.000000,6.581517,0.028193,0.012500,0.015891
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.378405,1.9000,5,2,45,0.322917,1.140959,0.109360,0.012500,0.098086
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.378405,1.9000,5,3,45,0.140625,1.025182,0.269222,0.012500,0.259972
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.378405,1.9000,5,4,45,0.010417,1.010968,0.401469,0.012500,0.393893
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.378405,1.9000,5,5,45,0.015625,1.005944,0.504745,0.012500,0.498476
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.378405,1.9000,5,1,46,1.000000,6.925665,0.027524,0.012500,0.015214
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.378405,1.9000,5,2,46,0.385417,1.165589,0.099094,0.012500,0.087690
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.378405,1.9000,5,3,46,0.145833,1.030772,0.235682,0.012500,0.226007
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.378405,1.9000,5,4,46,0.046875,1.009337,0.374049,0.012500,0.366125
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.378405,1.9000,5,5,46,0.026042,1.004292,0.468092,0.012500,0.461359
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.400000,1.9600,5,1,44,1.000000,6.093196,0.031122,0.012500,0.018858
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.400000,1.9600,5,2,44,0.333333,1.095384,0.142777,0.012500,0.131926
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.400000,1.9600,5,3,44,0.171875,1.019638,0.307272,0.012500,0.298503
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.400000,1.9600,5,4,44,0.036458,1.007766,0.475099,0.012500,0.468455
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.400000,1.9600,5,5,44,0.031250,1.005461,0.593700,0.012500,0.588557
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.400000,1.9600,5,1,45,1.000000,6.176581,0.030418,0.012500,0.018145
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.400000,1.9600,5,2,45,0.354167,1.122259,0.115584,0.012500,0.104388
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.400000,1.9600,5,3,45,0.182292,1.031435,0.254899,0.012500,0.245467
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.400000,1.9600,5,4,45,0.046875,1.009882,0.400145,0.012500,0.392552
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.400000,1.9600,5,5,45,0.005208,1.006916,0.551345,0.012500,0.545666
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.400000,1.9600,5,1,46,1.000000,6.283819,0.030037,0.012500,0.017759
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.400000,1.9600,5,2,46,0.343750,1.121150,0.115963,0.012500,0.104773
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.400000,1.9600,5,3,46,0.182292,1.022122,0.284330,0.012500,0.275271
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.400000,1.9600,5,4,46,0.046875,1.010432,0.429009,0.012500,0.421781
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.400000,1.9600,5,5,46,0.015625,1.005795,0.558265,0.012500,0.552673
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.421267,2.0200,5,1,44,1.000000,5.813539,0.031904,0.012500,0.019650
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.421267,2.0200,5,2,44,0.343750,1.115881,0.132002,0.012500,0.121014
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.421267,2.0200,5,3,44,0.182292,1.020017,0.304927,0.012500,0.296129
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.421267,2.0200,5,4,44,0.046875,1.008607,0.444909,0.012500,0.437883
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.421267,2.0200,5,5,44,0.005208,1.008709,0.542069,0.012500,0.536273
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.421267,2.0200,5,1,45,1.000000,5.561450,0.033851,0.012500,0.021622
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.421267,2.0200,5,2,45,0.359375,1.110369,0.138857,0.012500,0.127956
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.421267,2.0200,5,3,45,0.187500,1.028308,0.296676,0.012500,0.287774
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.421267,2.0200,5,4,45,0.052083,1.011934,0.448116,0.012500,0.441130
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.421267,2.0200,5,5,45,0.015625,1.009726,0.584799,0.012500,0.579544
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.421267,2.0200,5,1,46,1.000000,5.865432,0.031656,0.012500,0.019398
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.421267,2.0200,5,2,46,0.390625,1.124917,0.147498,0.012500,0.136707
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.421267,2.0200,5,3,46,0.171875,1.027098,0.327795,0.012500,0.319286
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.421267,2.0200,5,4,46,0.026042,1.011948,0.493490,0.012500,0.487079
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.421267,2.0200,5,5,46,0.020833,1.006324,0.615089,0.012500,0.610217
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.449138,2.1000,5,1,44,1.000000,5.029281,0.037406,0.012500,0.025221
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.449138,2.1000,5,2,44,0.369792,1.109914,0.157469,0.012500,0.146805
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.449138,2.1000,5,3,44,0.197917,1.023444,0.343705,0.012500,0.335398
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.449138,2.1000,5,4,44,0.036458,1.013560,0.501190,0.012500,0.494876
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.449138,2.1000,5,5,44,0.010417,1.007330,0.601796,0.012500,0.596756
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.449138,2.1000,5,1,45,1.000000,4.897150,0.040298,0.012500,0.028150
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.449138,2.1000,5,2,45,0.385417,1.108526,0.167866,0.012500,0.157333
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.449138,2.1000,5,3,45,0.171875,1.025515,0.345418,0.012500,0.337132
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.449138,2.1000,5,4,45,0.046875,1.009166,0.538386,0.012500,0.532542
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.449138,2.1000,5,5,45,0.010417,1.006066,0.655683,0.012500,0.651324
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.449138,2.1000,5,1,46,1.000000,5.210760,0.036501,0.012500,0.024305
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.449138,2.1000,5,2,46,0.343750,1.096304,0.156595,0.012500,0.145919
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.449138,2.1000,5,3,46,0.130208,1.023101,0.337885,0.012500,0.329504
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.449138,2.1000,5,4,46,0.026042,1.014104,0.505349,0.012500,0.499088
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.449138,2.1000,5,5,46,0.010417,1.005856,0.693484,0.012500,0.689604
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.483240,2.2000,5,1,44,1.000000,4.220609,0.045984,0.012500,0.033908
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.483240,2.2000,5,2,44,0.359375,1.082739,0.235793,0.012500,0.226119
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.483240,2.2000,5,3,44,0.125000,1.015280,0.464364,0.012500,0.457584
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.483240,2.2000,5,4,44,0.015625,1.008549,0.629881,0.012500,0.625196
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.483240,2.2000,5,5,44,0.000000,1.004170,0.759639,0.012500,0.756596
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.483240,2.2000,5,1,45,1.000000,4.242351,0.047346,0.012500,0.035287
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.483240,2.2000,5,2,45,0.447917,1.091127,0.214602,0.012500,0.204660
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.483240,2.2000,5,3,45,0.114583,1.017173,0.390429,0.012500,0.382713
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.483240,2.2000,5,4,45,0.026042,1.009199,0.560098,0.012500,0.554530
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.483240,2.2000,5,5,45,0.005208,1.005990,0.665550,0.012500,0.661316
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.483240,2.2000,5,1,46,1.000000,4.341703,0.046345,0.012500,0.034273
gain_x_alpha,4000,50,0.05000,2.500,192,2.4000,2,0.483240,2.2000,5,2,46,0.401042,1.086865,0.233066,0.012500,0.223358
